ontology_id,ontology,mondo_id
425492002,SCTID,0000476
C0154674,UMLS,0000476
0050835,DOID,0000476
192859002,SCTID,0000476
57937000,SCTID,0000476
333.6,ICD9,0000476
C0393601,UMLS,0000476
267584007,SCTID,0000476
G24.2,ICD10,0000476
55776008,SCTID,0000476
C0393598,UMLS,0000476
192852006,SCTID,0000476
D004422,MESH,0000476
C0154675,UMLS,0000476
333.8,ICD9,0000476
C0752207,UMLS,0000476
333.89,ICD9,0000476
155008004,SCTID,0000476
192853001,SCTID,0000476
445006008,SCTID,0000477
0050836,DOID,0000477
C0743332,UMLS,0000477
0050837,DOID,0000478
0050838,DOID,0000479
333.89,ICD9,0000479
427945008,SCTID,0000479
C1997740,UMLS,0000479
0050839,DOID,0000480
83605009,SCTID,0000480
C0267601,UMLS,0000480
569.49,ICD9,0000480
333.83,ICD9,0000481
C85072,NCIT,0000481
74333002,SCTID,0000481
376387,COHD,0000481
C0949445,UMLS,0000481
0010668,GARD,0000481
0050840,DOID,0000481
C0152116,UMLS,0000481
93962,Orphanet,0000481
333.84,ICD9,0000482
C0154676,UMLS,0000482
52008007,SCTID,0000482
155009007,SCTID,0000482
267690000,SCTID,0000482
79994003,SCTID,0000482
0050841,DOID,0000482
0050842,DOID,0000483
0050844,DOID,0000485
3331000119108,SCTID,0000485
C1963946,UMLS,0000485
D055154,MESH,0000485
93961,Orphanet,0000485
478.79,ICD9,0000485
0007668,GARD,0000485
C4023011,UMLS,0000486
0050845,DOID,0000486
0010667,GARD,0000486
C1960561,UMLS,0000487
427232004,SCTID,0000487
0050846,DOID,0000487
333.99,ICD9,0000487
0050849,DOID,0000488
CN068444,UMLS,0000488
0050850,DOID,0000489
C120888,NCIT,0000490
261071,COHD,0000490
197661001,SCTID,0000490
0050851,DOID,0000490
C0178664,UMLS,0000490
C2945695,UMLS,0000491
0050852,DOID,0000491
21631000119105,SCTID,0000491
0007940,EFO,0000492
C1306557,UMLS,0000492
0050853,DOID,0000492
1001517,EFO,0000494
C0151650,UMLS,0000494
0050855,DOID,0000494
197660000,SCTID,0000494
0010865,HP,0000495
C0029121,UMLS,0000495
441547,COHD,0000495
0050856,DOID,0000495
D019958,MESH,0000495
C92565,NCIT,0000495
18941000,SCTID,0000495
313.81,ICD9,0000495
87696004,SCTID,0000496
0050859,DOID,0000496
C114666,NCIT,0000496
C0085692,UMLS,0000496
88981003,SCTID,0000497
D055112,MESH,0000497
0050862,DOID,0000497
C0034215,UMLS,0000497
C121207,NCIT,0000497
C0686163,UMLS,0000497
0050863,DOID,0000498
733506009,SCTID,0000498
C2242711,UMLS,0000498
0050864,DOID,0000499
C1852242,UMLS,0000499
C4648,NCIT,0000500
154605007,SCTID,0000500
28899001,SCTID,0000500
1000055,EFO,0000500
189566008,SCTID,0000500
276952000,SCTID,0000500
0050865,DOID,0000500
C0349566,UMLS,0000500
0003046,GARD,0000501
0050867,DOID,0000501
C1839564,UMLS,0000501
3213,Orphanet,0000501
C537568,MESH,0000501
311150,OMIM,0000501
C7399,NCIT,0000502
8261/0,ICDO,0000502
C0206674,UMLS,0000502
D018253,MESH,0000502
0050869,DOID,0000502
C8748,NCIT,0000503
C136486,NCIT,0000503
C0854971,UMLS,0000503
0050870,DOID,0000503
LAIS,ONCOTREE,0000503
G71.8,ICD10,0000507
C1833662,UMLS,0000507
167320,OMIMPS,0000507
0050881,DOID,0000507
703544004,SCTID,0000507
52430,Orphanet,0000507
0000545,DC,0000507
0010899,GARD,0000507
CN225415,UMLS,0000508
0050888,DOID,0000508
0050889,DOID,0000509
0050890,DOID,0000510
0050895,DOID,0000513
0050896,DOID,0000514
0050897,DOID,0000515
0050898,DOID,0000516
0050899,DOID,0000517
0050900,DOID,0000518
447730004,SCTID,0000518
C3164279,UMLS,0000518
0050901,DOID,0000519
C4330935,UMLS,0000520
C131575,NCIT,0000520
0050903,DOID,0000520
C0948750,UMLS,0000521
0050904,DOID,0000521
SACA,ONCOTREE,0000521
C9272,NCIT,0000521
0050907,DOID,0000524
0050910,DOID,0000525
1000155,EFO,0000525
C5520,NCIT,0000525
C1332869,UMLS,0000525
C3864,NCIT,0000527
C0850572,UMLS,0000527
0050912,DOID,0000527
399730005,SCTID,0000530
C5546,NCIT,0000530
C1302652,UMLS,0000530
0050915,DOID,0000530
0050916,DOID,0000531
0050917,DOID,0000532
C3873401,UMLS,0000534
0050919,DOID,0000534
707379000,SCTID,0000534
0050920,DOID,0000535
0050921,DOID,0000536
1001965,EFO,0000536
C1319317,UMLS,0000536
408649007,SCTID,0000536
C102872,NCIT,0000536
0050924,DOID,0000539
0050925,DOID,0000540
276818002,SCTID,0000540
198100,COHD,0000540
C0349536,UMLS,0000540
C4638,NCIT,0000540
0050926,DOID,0000541
C4072935,UMLS,0000541
0030411,HP,0000541
0050928,DOID,0000543
C3898222,UMLS,0000544
C114828,NCIT,0000544
0050929,DOID,0000544
0050930,DOID,0000545
C1518230,UMLS,0000548
C40077,NCIT,0000548
0050934,DOID,0000548
0050935,DOID,0000549
C48576,NCIT,0000550
0050936,DOID,0000550
C1257877,UMLS,0000550
0000489,EFO,0000550
0050937,DOID,0000551
0050938,DOID,0000552
0008509,EFO,0000552
8520/3,ICDO,0000552
C3771,NCIT,0000552
278054005,SCTID,0000552
0050939,DOID,0000553
ECAD,ONCOTREE,0000554
C127907,NCIT,0000554
0050940,DOID,0000554
123842006,SCTID,0000554
C1263762,UMLS,0000554
C4289591,UMLS,0000554
0050966,DOID,0000561
C150250,NCIT,0000561
CN229296,UMLS,0000561
98770,Orphanet,0000561
0050988,DOID,0000563
0006337,GARD,0000565
0060000,DOID,0000565
C0014118,UMLS,0000565
C1541923,UMLS,0000565
570762,Orphanet,0000565
233850007,SCTID,0000565
136.9,ICD9,0000565
C78265,NCIT,0000565
0060004,DOID,0000568
C0342552,UMLS,0000569
279.49,ICD9,0000569
237822008,SCTID,0000569
0060005,DOID,0000569
0060011,DOID,0000572
0060012,DOID,0000573
C35228,NCIT,0000577
63565007,SCTID,0000577
C0158995,UMLS,0000577
C3502055,UMLS,0000583
0060026,DOID,0000583
C567200,MESH,0000583
0060027,DOID,0000584
0060029,DOID,0000586
0060030,DOID,0000587
0060031,DOID,0000588
0060032,DOID,0000589
0060033,DOID,0000590
0060036,DOID,0000591
10720004,SCTID,0000592
315.8,ICD9,0000592
0060038,DOID,0000592
C0154451,UMLS,0000594
0060040,DOID,0000594
D002659,MESH,0000594
299.80,ICD9,0000594
35919005,SCTID,0000594
C0524528,UMLS,0000594
C97179,NCIT,0000594
231532002,SCTID,0000595
C0236989,UMLS,0000595
C92202,NCIT,0000595
0060043,DOID,0000595
D010262,MESH,0000596
0060044,DOID,0000596
50299009,SCTID,0000596
0060045,DOID,0000597
95637005,SCTID,0000597
D016735,MESH,0000597
C0085277,UMLS,0000597
0007117,GARD,0000597
R47.01,ICD10,0000598
440424,COHD,0000598
0060046,DOID,0000598
0060047,DOID,0000599
0060048,DOID,0000600
1001903,EFO,0000600
0060049,DOID,0000601
0060050,DOID,0000602
0060051,DOID,0000603
1002003,EFO,0000605
473010000,SCTID,0000605
C3114,NCIT,0000605
0060056,DOID,0000605
C0020517,UMLS,0000605
0060057,DOID,0000606
D016410,MESH,0000607
28054005,SCTID,0000607
9709/3,ICDO,0000607
0002913,EFO,0000607
0060061,DOID,0000607
C3467,NCIT,0000607
162000,OMIMPS,0000608
C0268113,UMLS,0000608
0060062,DOID,0000608
C537696,MESH,0000608
0000067,GARD,0000608
46785007,SCTID,0000608
CN239392,UMLS,0000608
D059905,MESH,0000610
0060068,DOID,0000610
57181007,SCTID,0000610
0060071,DOID,0000611
0060073,DOID,0000612
0060077,DOID,0000615
0060078,DOID,0000616
0060080,DOID,0000618
72576,COHD,0000620
C0346156,UMLS,0000620
0060082,DOID,0000620
217,ICD9,0000620
269485000,SCTID,0000620
C4505,NCIT,0000620
0060083,DOID,0000621
C0947770,UMLS,0000624
0060086,DOID,0000624
C0744514,UMLS,0000624
C4934,NCIT,0000624
C0947786,UMLS,0000625
0060087,DOID,0000625
C4777,NCIT,0000625
0060088,DOID,0000626
C4621,NCIT,0000627
227.9,ICD9,0000627
C0347524,UMLS,0000627
92085000,SCTID,0000627
227.8,ICD9,0000627
136937,COHD,0000627
0060089,DOID,0000627
0060090,DOID,0000628
0060091,DOID,0000629
0060092,DOID,0000630
C0153959,UMLS,0000631
0060094,DOID,0000631
92027006,SCTID,0000631
C4880,NCIT,0000631
74606,COHD,0000631
213.9,ICD9,0000631
219.9,ICD9,0000632
195500,COHD,0000632
C3609,NCIT,0000632
C0153999,UMLS,0000632
92470003,SCTID,0000632
0060095,DOID,0000632
219.8,ICD9,0000632
0060096,DOID,0000633
255059002,SCTID,0000634
229.8,ICD9,0000634
0060097,DOID,0000634
C0346440,UMLS,0000634
C4565,NCIT,0000634
0060099,DOID,0000636
0060100,DOID,0000637
0060101,DOID,0000638
0060102,DOID,0000639
0006004,GARD,0000639
C5398,NCIT,0000640
0060103,DOID,0000640
C3887678,UMLS,0000640
CN201960,UMLS,0000640
0060106,DOID,0000642
C3611,NCIT,0000643
0060109,DOID,0000643
C0154003,UMLS,0000643
438390,COHD,0000643
92486005,SCTID,0000643
92056006,SCTID,0000644
0060110,DOID,0000644
C3607,NCIT,0000644
196364,COHD,0000644
C0153997,UMLS,0000644
D28.2,ICD10,0000645
0060111,DOID,0000645
180237,Orphanet,0000645
C4517,NCIT,0000645
92100009,SCTID,0000645
C0346190,UMLS,0000645
10053865,MedDRA,0000645
C0004997,UMLS,0000646
C2895,NCIT,0000646
92260003,SCTID,0000646
1000116,EFO,0000646
199764,COHD,0000646
0060112,DOID,0000646
92473001,SCTID,0000647
C0154002,UMLS,0000647
C3610,NCIT,0000647
0060114,DOID,0000647
201244,COHD,0000647
221.1,ICD9,0000647
C4789,NCIT,0000648
373432,COHD,0000648
225.9,ICD9,0000648
92247009,SCTID,0000648
225.8,ICD9,0000648
0060115,DOID,0000648
C0497550,UMLS,0000648
0060116,DOID,0000649
C8612,NCIT,0000650
0060117,DOID,0000650
C0496874,UMLS,0000650
C35742,NCIT,0000651
118946009,SCTID,0000651
C3661979,UMLS,0000651
D013896,MESH,0000651
609622007,SCTID,0000651
C0039978,UMLS,0000651
0060118,DOID,0000651
0060121,DOID,0000652
0060122,DOID,0000653
C53684,NCIT,0000654
D012983,MESH,0000654
0060123,DOID,0000654
C0037579,UMLS,0000654
126600002,SCTID,0000654
C0347481,UMLS,0000654
374882,COHD,0000654
203.80,ICD9,0000659
0060129,DOID,0000659
20224008,SCTID,0000659
C0272253,UMLS,0000659
0060130,DOID,0000660
0060131,DOID,0000661
C0234497,UMLS,0000662
0060132,DOID,0000662
0060133,DOID,0000663
0060134,DOID,0000664
D001072,MESH,0000665
0060135,DOID,0000665
R48.2,ICD10,0000665
0005838,GARD,0000665
0060136,DOID,0000666
0060137,DOID,0000667
0060138,DOID,0000668
0060139,DOID,0000669
0060140,DOID,0000670
C0392704,UMLS,0000670
0060141,DOID,0000671
0010525,HP,0000671
0060142,DOID,0000672
0060143,DOID,0000673
0060144,DOID,0000674
C0563625,UMLS,0000675
C125664,NCIT,0000675
0060145,DOID,0000675
1001484,EFO,0000675
0060146,DOID,0000676
0060147,DOID,0000677
0060148,DOID,0000678
0011943,GARD,0000678
0060149,DOID,0000679
0010527,HP,0000680
0060150,DOID,0000680
0060151,DOID,0000681
0060152,DOID,0000682
83824009,SCTID,0000683
0060153,DOID,0000683
0060154,DOID,0000684
C0234502,UMLS,0000685
C2930796,UMLS,0000685
C531604,MESH,0000685
C35276,NCIT,0000685
0060155,DOID,0000685
0030222,HP,0000685
25762009,SCTID,0000685
D020237,MESH,0000686
0060156,DOID,0000686
C1274706,UMLS,0000687
201138007,SCTID,0000687
C3179488,UMLS,0000687
C1862862,UMLS,0000687
C3179489,UMLS,0000687
C531609,MESH,0000687
46586006,SCTID,0000687
C3179487,UMLS,0000687
403331000,SCTID,0000687
C0406458,UMLS,0000687
0060157,DOID,0000687
C2936778,UMLS,0000687
277.89,ICD9,0000688
C1829844,UMLS,0000688
C1263739,UMLS,0000688
289899,Orphanet,0000688
0009433,GARD,0000688
C101334,NCIT,0000688
0060159,DOID,0000688
0060163,DOID,0000690
83482000,SCTID,0000690
F45.22,ICD10,0000690
D057215,MESH,0000690
0060166,DOID,0000693
296.89,ICD9,0000693
83225003,SCTID,0000693
296.99,ICD9,0000694
247803002,SCTID,0000694
0060167,DOID,0000694
D016574,MESH,0000694
0060176,DOID,0000698
0010975,GARD,0000700
C0338484,UMLS,0000700
193040008,SCTID,0000700
95656000,SCTID,0000700
C117009,NCIT,0000700
C0477373,UMLS,0000700
346.8,ICD9,0000700
141500,OMIMPS,0000700
194493009,SCTID,0000700
193037008,SCTID,0000700
G43.8,ICD10,0000700
0060178,DOID,0000700
K55.9,ICD10,0000701
0060181,DOID,0000701
C0162529,UMLS,0000701
30588004,SCTID,0000701
D017091,MESH,0000701
C38504,NCIT,0000702
58220,Orphanet,0000702
235753003,SCTID,0000702
C0400821,UMLS,0000702
0060182,DOID,0000702
1001295,EFO,0000702
D046728,MESH,0000702
558.9,ICD9,0000702
C27021,NCIT,0000703
0006135,GARD,0000703
0060183,DOID,0000703
K52.831,ICD10,0000703
D046729,MESH,0000703
C0238067,UMLS,0000703
K52.89,ICD10,0000703
19311003,SCTID,0000703
36205,Orphanet,0000703
1001293,EFO,0000703
10048928,MedDRA,0000703
558.9,ICD9,0000703
C27147,NCIT,0000704
1001294,EFO,0000704
K52.832,ICD10,0000704
0006939,GARD,0000704
C0400822,UMLS,0000704
D046730,MESH,0000704
0060184,DOID,0000704
10025268,MedDRA,0000704
K52.89,ICD10,0000704
31437008,SCTID,0000704
558.9,ICD9,0000704
65279,Orphanet,0000704
C0014358,UMLS,0000705
C1257843,UMLS,0000705
266525002,SCTID,0000705
397696004,SCTID,0000705
10009657,MedDRA,0000705
A04.7,ICD10,0000705
0009130,EFO,0000705
C1257844,UMLS,0000705
C1257845,UMLS,0000705
C0085819,UMLS,0000705
0060185,DOID,0000705
51180003,SCTID,0000705
197033008,SCTID,0000705
235752008,SCTID,0000705
423590009,SCTID,0000705
C0343386,UMLS,0000705
C35286,NCIT,0000705
155783000,SCTID,0000705
197019008,SCTID,0000705
197124009,SCTID,0000705
D004761,MESH,0000705
397683000,SCTID,0000705
K52,ICD10,0000706
C0029512,UMLS,0000706
72965009,SCTID,0000706
558,ICD9,0000706
0060186,DOID,0000706
558.9,ICD9,0000706
K52,ICD10,0000707
0060187,DOID,0000707
C0267532,UMLS,0000707
C0029512,UMLS,0000707
558,ICD9,0000707
51290000,SCTID,0000707
558.9,ICD9,0000707
K50.0,ICD10,0000708
0060188,DOID,0000708
C35329,NCIT,0000709
D007079,MESH,0000709
0060189,DOID,0000709
K52.9,ICD10,0000709
1248-5305,CSP,0000709
N0000001662,NDFRT,0000709
C0020877,UMLS,0000709
C84782,NCIT,0000709
10021312,MedDRA,0000709
52457000,SCTID,0000709
558.9,ICD9,0000709
K50.0,ICD10,0000710
0060191,DOID,0000710
0060219,DOID,0000715
0060223,DOID,0000716
R48.8,ICD10,0000716
190919008,SCTID,0000721
277.2,ICD9,0000721
0060242,DOID,0000722
D013342,MESH,0000723
416163003,SCTID,0000723
39423001,SCTID,0000723
192632007,SCTID,0000723
154935003,SCTID,0000723
C0751528,UMLS,0000723
F80.81,ICD10,0000723
C0038131,UMLS,0000723
C0038506,UMLS,0000723
C0454542,UMLS,0000723
C0751527,UMLS,0000723
0060243,DOID,0000723
C35043,NCIT,0000723
231512003,SCTID,0000723
191987007,SCTID,0000723
29916003,SCTID,0000723
C0751529,UMLS,0000723
231513008,SCTID,0000723
184450,OMIMPS,0000723
C3489627,UMLS,0000723
229631007,SCTID,0000723
0060244,DOID,0000724
606711,OMIMPS,0000724
C0454651,UMLS,0000724
CN241052,UMLS,0000726
203639008,SCTID,0000726
0060250,DOID,0000726
C2931268,UMLS,0000727
C536624,MESH,0000727
0060253,DOID,0000727
H02.409,ICD10,0000728
C27298,NCIT,0000728
0000508,HP,0000728
374.3,ICD9,0000728
374.30,ICD9,0000728
11934000,SCTID,0000728
155179008,SCTID,0000728
204197004,SCTID,0000728
H02.4,ICD10,0000728
H02.40,ICD10,0000728
C0033377,UMLS,0000728
193942002,SCTID,0000728
193945000,SCTID,0000728
193943007,SCTID,0000728
D001763,MESH,0000728
C0005745,UMLS,0000728
0060260,DOID,0000728
0012893,GARD,0000732
609060,OMIMPS,0000732
0060286,DOID,0000732
0007720,HP,0000733
0060287,DOID,0000733
204145006,SCTID,0000733
121400,OMIMPS,0000733
Q13.4,ICD10,0000733
0060289,DOID,0000734
C536232,MESH,0000734
L81.8,ICD10,0000736
241,Orphanet,0000736
C2930995,UMLS,0000736
127500,OMIMPS,0000736
239082002,SCTID,0000736
C535730,MESH,0000736
0001996,GARD,0000736
C1306229,UMLS,0000736
0060304,DOID,0000736
0060310,DOID,0000739
K12.2,ICD10,0000739
C0042174,UMLS,0000739
528.3,ICD9,0000739
C128385,NCIT,0000739
10051962,MedDRA,0000739
300932000,SCTID,0000739
111591002,SCTID,0000740
474.12,ICD9,0000740
0060311,DOID,0000740
J35.2,ICD10,0000740
10001229,MedDRA,0000740
C0149825,UMLS,0000740
195795005,SCTID,0000740
K13.0,ICD10,0000741
196557006,SCTID,0000741
C0221264,UMLS,0000741
C0221237,UMLS,0000741
16459000,SCTID,0000741
266495008,SCTID,0000741
0060312,DOID,0000741
155664000,SCTID,0000741
C112198,NCIT,0000741
0060314,DOID,0000742
95892003,SCTID,0000742
C3722,NCIT,0000743
0060315,DOID,0000743
196569003,SCTID,0000743
D017733,MESH,0000743
528.6,ICD9,0000743
58918007,SCTID,0000743
C0206186,UMLS,0000743
414952002,SCTID,0000743
K13.3,ICD10,0000743
C0024110,UMLS,0000744
D008169,MESH,0000744
0060317,DOID,0000744
0025044,HP,0000744
1001362,EFO,0000744
257010,COHD,0000744
196113000,SCTID,0000744
J85.2,ICD10,0000744
C99090,NCIT,0000744
73452002,SCTID,0000744
513.0,ICD9,0000744
155618005,SCTID,0000744
C0444720,UMLS,0000745
410429000,SCTID,0000745
C0018790,UMLS,0000745
195085006,SCTID,0000745
0060319,DOID,0000745
30298009,SCTID,0000745
195090009,SCTID,0000745
397829000,SCTID,0000745
C0600228,UMLS,0000745
I46,ICD10,0000745
309810002,SCTID,0000745
321042,COHD,0000745
251189000,SCTID,0000745
233926006,SCTID,0000745
397912004,SCTID,0000745
D006323,MESH,0000745
410430005,SCTID,0000745
427.5,ICD9,0000745
155372006,SCTID,0000745
155741005,SCTID,0000746
196800008,SCTID,0000746
C0019296,UMLS,0000746
155744002,SCTID,0000746
K40,ICD10,0000746
4288544,COHD,0000746
266508004,SCTID,0000746
65626001,SCTID,0000746
286969006,SCTID,0000746
155738001,SCTID,0000746
C0019295,UMLS,0000746
C0019294,UMLS,0000746
196827007,SCTID,0000746
D006552,MESH,0000746
196822001,SCTID,0000746
196828002,SCTID,0000746
C34692,NCIT,0000746
550,ICD9,0000746
396232000,SCTID,0000746
550.90,ICD9,0000746
266440002,SCTID,0000746
266510002,SCTID,0000746
286968003,SCTID,0000746
73147001,SCTID,0000746
266509007,SCTID,0000746
K40.90,ICD10,0000746
C34691,NCIT,0000746
261478001,SCTID,0000746
0060320,DOID,0000746
C34690,NCIT,0000746
44297005,SCTID,0000746
0000023,HP,0000746
261480007,SCTID,0000746
Q79.2,ICD10,0000747
396347007,SCTID,0000747
5867007,SCTID,0000747
49324006,SCTID,0000747
C1306503,UMLS,0000747
C118375,NCIT,0000747
0001537,HP,0000747
157007005,SCTID,0000747
C0019322,UMLS,0000747
271017007,SCTID,0000747
0060321,DOID,0000747
756.72,ICD9,0000747
196872004,SCTID,0000747
4245842,COHD,0000747
D006554,MESH,0000747
196854005,SCTID,0000747
205516007,SCTID,0000747
553.1,ICD9,0000747
0000265,HP,0000748
H70.9,ICD10,0000748
H70.90,ICD10,0000748
52404001,SCTID,0000748
0060322,DOID,0000748
194309002,SCTID,0000748
C128368,NCIT,0000748
383.9,ICD9,0000748
155230007,SCTID,0000748
D008417,MESH,0000748
374655,COHD,0000748
C0024904,UMLS,0000748
C0151463,UMLS,0000749
28432003,SCTID,0000749
0060323,DOID,0000749
299709002,SCTID,0000750
0060324,DOID,0000750
K04.6,ICD10,0000750
C0518988,UMLS,0000750
D26.9,ICD10,0000751
154628008,SCTID,0000751
C2939,NCIT,0000751
D26,ICD10,0000751
4280498,COHD,0000751
65576009,SCTID,0000751
0030159,HP,0000751
219,ICD9,0000751
C0347493,UMLS,0000751
189107007,SCTID,0000751
C0153996,UMLS,0000751
C0007855,UMLS,0000751
0060325,DOID,0000751
C60785,NCIT,0000754
72779005,SCTID,0000754
D012003,MESH,0000754
K60.3,ICD10,0000754
C0149889,UMLS,0000754
0010447,HP,0000754
228113,Orphanet,0000754
0060328,DOID,0000754
34801009,SCTID,0000755
633.90,ICD9,0000755
O00,ICD10,0000755
156080003,SCTID,0000755
C0032987,UMLS,0000755
156083001,SCTID,0000755
633.8,ICD9,0000755
C34945,NCIT,0000755
633.9,ICD9,0000755
D011271,MESH,0000755
633,ICD9,0000755
0006318,GARD,0000755
198630007,SCTID,0000755
O00.9,ICD10,0000755
0060329,DOID,0000755
0060338,DOID,0000756
0060343,DOID,0000757
D016917,MESH,0000758
58213005,SCTID,0000758
C0085434,UMLS,0000758
C3477,NCIT,0000758
083.8,ICD9,0000758
0060345,DOID,0000758
0060388,DOID,0000761
0060429,DOID,0000762
0060440,DOID,0000763
0060441,DOID,0000764
443740,COHD,0000766
416960004,SCTID,0000766
0060443,DOID,0000766
371.57,ICD9,0000766
0060492,DOID,0000769
D000067208,MESH,0000770
0060495,DOID,0000770
300913006,SCTID,0000770
C0577625,UMLS,0000770
0060496,DOID,0000771
0060497,DOID,0000772
0060498,DOID,0000773
0060499,DOID,0000774
0040087,DOID,0000774
0060500,DOID,0000775
439224,COHD,0000775
D004342,MESH,0000775
C0577627,UMLS,0000776
300915004,SCTID,0000776
0060501,DOID,0000776
0060502,DOID,0000777
0060503,DOID,0000778
0060504,DOID,0000779
0060505,DOID,0000780
0060506,DOID,0000781
0060507,DOID,0000782
0060508,DOID,0000783
0060509,DOID,0000784
0060510,DOID,0000785
0060511,DOID,0000786
0060512,DOID,0000787
0060513,DOID,0000788
0060514,DOID,0000789
0060515,DOID,0000790
0060516,DOID,0000791
0060517,DOID,0000792
0060518,DOID,0000793
0060519,DOID,0000794
C0030824,UMLS,0000795
0060520,DOID,0000795
91936005,SCTID,0000795
V14.0,ICD9,0000795
C34911,NCIT,0000795
0060521,DOID,0000796
0060522,DOID,0000797
0060523,DOID,0000798
0060524,DOID,0000799
0060525,DOID,0000800
0060526,DOID,0000801
0060527,DOID,0000802
0060528,DOID,0000803
0060529,DOID,0000804
0060530,DOID,0000805
0060531,DOID,0000806
V15.07,ICD9,0000807
4102123,COHD,0000807
D020315,MESH,0000807
995.3,ICD9,0000807
300916003,SCTID,0000807
0060532,DOID,0000807
989.82,ICD9,0000807
1001913,EFO,0000809
D65,ICD10,0000809
13507004,SCTID,0000809
0060538,DOID,0000809
D055665,MESH,0000809
C1735886,UMLS,0000811
D063748,MESH,0000811
0060562,DOID,0000811
0060564,DOID,0000812
724.9,ICD9,0000812
C0037933,UMLS,0000812
699699005,SCTID,0000812
D013122,MESH,0000812
0060570,DOID,0000813
C0041308,UMLS,0000813
D014381,MESH,0000813
1001442,EFO,0000813
C9143,NCIT,0000814
0060592,DOID,0000814
C0279593,UMLS,0000814
1001935,EFO,0000814
0060606,DOID,0000815
605552,OMIMPS,0000816
C2930930,UMLS,0000816
0060611,DOID,0000816
C535554,MESH,0000816
C0002902,UMLS,0000819
C84560,NCIT,0000819
00.0,ICD10,0000819
0060668,DOID,0000819
C2919945,UMLS,0000820
0060669,DOID,0000820
C84626,NCIT,0000820
214700,OMIMPS,0000824
CN232319,UMLS,0000824
0000503,DC,0000824
0060774,DOID,0000824
A02.8,ICD10,0000827
D012480,MESH,0000827
A01.1,ICD10,0000827
003.8,ICD9,0000827
A02.1,ICD10,0000827
0060859,DOID,0000827
10039447,MedDRA,0000827
C0036117,UMLS,0000827
795,Orphanet,0000827
A01.0,ICD10,0000827
C0036114,UMLS,0000827
003.0,ICD9,0000827
A01.3,ICD10,0000827
A02.9,ICD10,0000827
A01.4,ICD10,0000827
1001418,EFO,0000827
A01.2,ICD10,0000827
133685,COHD,0000827
A02.2,ICD10,0000827
CN205993,UMLS,0000827
003.9,ICD9,0000827
A02.0,ICD10,0000827
302231008,SCTID,0000827
0060893,DOID,0000828
453.9,ICD9,0000831
C0040053,UMLS,0000831
0060903,DOID,0000831
439127006,SCTID,0000831
C26891,NCIT,0000831
D013927,MESH,0000831
0080005,DOID,0000833
0080007,DOID,0000834
0080010,DOID,0000836
D001862,MESH,0000837
0080011,DOID,0000837
0003915,EFO,0000839
759.9,ICD9,0000839
Q00.Q99,ICD10,0000839
CN232116,UMLS,0000839
759.89,ICD9,0000839
D000013,MESH,0000839
C2849,NCIT,0000839
276654001,SCTID,0000839
0080015,DOID,0000839
0080018,DOID,0000840
431591000124102,SCTID,0000840
733.29,ICD9,0000845
0080031,DOID,0000845
10016664,MedDRA,0000845
D005357,MESH,0000845
C0259779,UMLS,0000845
Q78.1,ICD10,0000845
0006444,GARD,0000845
C34609,NCIT,0000845
254145001,SCTID,0000845
10623005,SCTID,0000845
249,Orphanet,0000845
0080040,DOID,0000849
0080069,DOID,0000857
751.5,ICD9,0000858
253783001,SCTID,0000858
C0345244,UMLS,0000858
0080072,DOID,0000858
C101044,NCIT,0000859
0080073,DOID,0000859
756.17,ICD9,0000859
381677,COHD,0000859
0003298,HP,0000859
